time,type,user_name,pc_name,win_title,win_urlpath,win_hwnd,win_class,app_path,app_pid,capimg,period,ope_action,ope_value,ope_boxw,ope_boxh,ope_boxt,ope_boxl,html_type,html_tag,html_value,html_id,html_name,html_title,html_class,excel_book,excel_sheet,excel_cellpos,captureChangeFlg,pastOpeAdjust,getlabel,plugin,explanation,snapshot_id,snapshot_label,base_file,target_file,manipId,paramM,paramN,similarity
2024-04-15T13:44:55+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240404_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/mainMenuPage.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_134437/0415_134455_0.png,,click,メーカ様向け　　　　　\n商品納入予約,300,75,250,82,submit,BUTTON,,product,,,button,,,,true,[],"{""labelinfo"":""ようこそ　XXXXXさん""}",,「メーカ様向け　　　　　商品納入予約」を押下する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC3\UC3_他組織\bdot20240415_134437.log,null,null,null,null,null
2024-04-15T13:44:58+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 納品予約管理 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240404_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/deliverReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_134437/0415_134458_0.png,,value_change,2024-04-10,112.328125,21.328125,293.84375,199,date,INPUT,2024-04-10,,,,,,,,true,[],"{""labelinfo"":""作成日：""}",,「作成日：」へ「2024-04-10」を選択する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC3\UC3_他組織\bdot20240415_134437.log,null,null,null,null,null
2024-04-15T13:45:02+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 納品予約管理 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240404_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/deliverReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_134437/0415_134458_0.png,,value_change,10002,181,27,345,199,text,INPUT,10002,,,,textbox,,,,false,"[{""ope_boxh"":21.328125,""ope_boxl"":199,""ope_boxt"":293.84375,""ope_boxw"":112.328125}]","{""labelinfo"":""案件ID：""}",,「案件ID：」へ「10002」を入力する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC3\UC3_他組織\bdot20240415_134437.log,null,null,null,null,null
2024-04-15T13:45:06+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 納品予約管理 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240404_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/deliverReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_134437/0415_134458_0.png,,value_change,ロースペック,181,27,462,199,text,INPUT,ロースペック,productName,,,textbox,,,,false,"[{""ope_boxh"":21.328125,""ope_boxl"":199,""ope_boxt"":293.84375,""ope_boxw"":112.328125},{""ope_boxh"":27,""ope_boxl"":199,""ope_boxt"":345,""ope_boxw"":181}]","{""labelinfo"":""商品名：""}",,「商品名：」へ「ロースペック」を入力する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC3\UC3_他組織\bdot20240415_134437.log,null,null,null,null,null
2024-04-15T13:45:08+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 納品予約管理 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240404_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/deliverReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_134437/0415_134508_0.png,,value_change,2024-04-19,112.328125,21.328125,519.84375,215,date,INPUT,2024-04-19,deliverDate,,,,,,,true,[],"{""labelinfo"":""希望納期：""}",,「希望納期：」へ「2024-04-19」を選択する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC3\UC3_他組織\bdot20240415_134437.log,null,null,null,null,null
2024-04-15T13:45:15+0900,window_change,,,予約管理システム - 納品予約管理 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240404_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/deliverReqest.html,197686,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC3\UC3_他組織\bdot20240415_134437.log,null,null,null,null,null
2024-04-15T13:45:17+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 納品予約管理 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240404_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/deliverReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_134437/0415_134508_0.png,,value_change,LOW-500,181,27,542,231,text,INPUT,LOW-500,productCode,,,textbox,,,,false,"[{""ope_boxh"":21.328125,""ope_boxl"":215,""ope_boxt"":519.84375,""ope_boxw"":112.328125}]","{""labelinfo"":""品目コード：""}",,「品目コード：」へ「LOW-500」を入力する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC3\UC3_他組織\bdot20240415_134437.log,null,null,null,null,null
2024-04-15T13:45:18+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 納品予約管理 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240404_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/deliverReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_134437/0415_134508_0.png,,value_change,1,181,27,659,263,text,INPUT,1,orderGuess,,,textbox,,,,false,"[{""ope_boxh"":21.328125,""ope_boxl"":215,""ope_boxt"":519.84375,""ope_boxw"":112.328125},{""ope_boxh"":27,""ope_boxl"":231,""ope_boxt"":542,""ope_boxw"":181}]","{""labelinfo"":""受注見込み件数：""}",,「受注見込み件数：」へ「1」を入力する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC3\UC3_他組織\bdot20240415_134437.log,null,null,null,null,null
2024-04-15T13:45:21+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 納品予約管理 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240404_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/deliverReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_134437/0415_134508_0.png,,value_change,50000,181,27,686,215,text,INPUT,50000,Price,,,textbox,,,,false,"[{""ope_boxh"":21.328125,""ope_boxl"":215,""ope_boxt"":519.84375,""ope_boxw"":112.328125},{""ope_boxh"":27,""ope_boxl"":231,""ope_boxt"":542,""ope_boxw"":181},{""ope_boxh"":27,""ope_boxl"":263,""ope_boxt"":659,""ope_boxw"":181}]","{""labelinfo"":""希望単価：""}",,「希望単価：」へ「50000」を入力する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC3\UC3_他組織\bdot20240415_134437.log,null,null,null,null,null
2024-04-15T13:45:21+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 納品予約管理 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240404_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/deliverReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_134437/0415_134508_0.png,,click,送信,56,37,785,82,submit,BUTTON,,,,,button,,,,false,"[{""ope_boxh"":21.328125,""ope_boxl"":215,""ope_boxt"":519.84375,""ope_boxw"":112.328125},{""ope_boxh"":27,""ope_boxl"":231,""ope_boxt"":542,""ope_boxw"":181},{""ope_boxh"":27,""ope_boxl"":263,""ope_boxt"":659,""ope_boxw"":181},{""ope_boxh"":27,""ope_boxl"":215,""ope_boxt"":686,""ope_boxw"":181}]","{""labelinfo"":""単位：""}",,「送信」を押下する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC3\UC3_他組織\bdot20240415_134437.log,null,null,null,null,null
2024-04-15T13:45:24+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240404_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/mainMenuPage.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_134437/0415_134524_0.png,,click,工事部門向け　　　　　\n工事可能日予約,300,75,250,406.453125,submit,BUTTON,,construction,,,button,,,,true,[],"{""labelinfo"":""メーカ様向け　　　　　""}",,「工事部門向け　　　　　工事可能日予約」を押下する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC3\UC3_他組織\bdot20240415_134437.log,null,null,null,null,null
2024-04-15T13:45:26+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 工事予約 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240404_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/constructionReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_134437/0415_134526_0.png,,value_change,2024-04-10,112.328125,21.328125,293.84375,199,date,INPUT,2024-04-10,,,,,,,,true,[],"{""labelinfo"":""作成日：""}",,「作成日：」へ「2024-04-10」を選択する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC3\UC3_他組織\bdot20240415_134437.log,null,null,null,null,null
2024-04-15T13:45:30+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 工事予約 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240404_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/constructionReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_134437/0415_134526_0.png,,value_change,AAA-2,181,27,345,199,text,INPUT,AAA-2,,,,textbox,,,,false,"[{""ope_boxh"":21.328125,""ope_boxl"":199,""ope_boxt"":293.84375,""ope_boxw"":112.328125}]","{""labelinfo"":""案件ID：""}",,「案件ID：」へ「AAA-2」を入力する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC3\UC3_他組織\bdot20240415_134437.log,null,null,null,null,null
2024-04-15T13:45:33+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 工事予約 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240404_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/constructionReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_134437/0415_134526_0.png,,value_change,ロースペック,181,27,462,199,text,INPUT,ロースペック,,,,textbox,,,,false,"[{""ope_boxh"":21.328125,""ope_boxl"":199,""ope_boxt"":293.84375,""ope_boxw"":112.328125},{""ope_boxh"":27,""ope_boxl"":199,""ope_boxt"":345,""ope_boxw"":181}]","{""labelinfo"":""商品名：""}",,「商品名：」へ「ロースペック」を入力する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC3\UC3_他組織\bdot20240415_134437.log,null,null,null,null,null
2024-04-15T13:45:38+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 工事予約 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240404_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/constructionReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_134437/0415_134526_0.png,,value_change,LOW-500,181,27,518,231,text,INPUT,LOW-500,,,,textbox,,,,false,"[{""ope_boxh"":21.328125,""ope_boxl"":199,""ope_boxt"":293.84375,""ope_boxw"":112.328125},{""ope_boxh"":27,""ope_boxl"":199,""ope_boxt"":345,""ope_boxw"":181},{""ope_boxh"":27,""ope_boxl"":199,""ope_boxt"":462,""ope_boxw"":181}]","{""labelinfo"":""品目コード：""}",,「品目コード：」へ「LOW-500」を入力する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC3\UC3_他組織\bdot20240415_134437.log,null,null,null,null,null
2024-04-15T13:45:38+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 工事予約 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240404_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/constructionReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_134437/0415_134526_0.png,,value_change,1,181,27,545,199,text,INPUT,1,,,,textbox,,,,false,"[{""ope_boxh"":21.328125,""ope_boxl"":199,""ope_boxt"":293.84375,""ope_boxw"":112.328125},{""ope_boxh"":27,""ope_boxl"":199,""ope_boxt"":345,""ope_boxw"":181},{""ope_boxh"":27,""ope_boxl"":199,""ope_boxt"":462,""ope_boxw"":181},{""ope_boxh"":27,""ope_boxl"":231,""ope_boxt"":518,""ope_boxw"":181}]","{""labelinfo"":""納入数：""}",,「納入数：」へ「1」を入力する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC3\UC3_他組織\bdot20240415_134437.log,null,null,null,null,null
2024-04-15T13:45:39+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 工事予約 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240404_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/constructionReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_134437/0415_134526_0.png,,value_change,1,181,27,662,295,text,INPUT,1,,,,textbox,,,,false,"[{""ope_boxh"":21.328125,""ope_boxl"":199,""ope_boxt"":293.84375,""ope_boxw"":112.328125},{""ope_boxh"":27,""ope_boxl"":199,""ope_boxt"":345,""ope_boxw"":181},{""ope_boxh"":27,""ope_boxl"":199,""ope_boxt"":462,""ope_boxw"":181},{""ope_boxh"":27,""ope_boxl"":231,""ope_boxt"":518,""ope_boxw"":181},{""ope_boxh"":27,""ope_boxl"":199,""ope_boxt"":545,""ope_boxw"":181}]","{""labelinfo"":""工事受注見込み件数：""}",,「工事受注見込み件数：」へ「1」を入力する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC3\UC3_他組織\bdot20240415_134437.log,null,null,null,null,null
2024-04-15T13:45:44+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 工事予約 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240404_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/constructionReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_134437/0415_134526_0.png,,value_change,茨城県,181,27,689,215,text,INPUT,茨城県,,,,textbox,,,,false,"[{""ope_boxh"":21.328125,""ope_boxl"":199,""ope_boxt"":293.84375,""ope_boxw"":112.328125},{""ope_boxh"":27,""ope_boxl"":199,""ope_boxt"":345,""ope_boxw"":181},{""ope_boxh"":27,""ope_boxl"":199,""ope_boxt"":462,""ope_boxw"":181},{""ope_boxh"":27,""ope_boxl"":231,""ope_boxt"":518,""ope_boxw"":181},{""ope_boxh"":27,""ope_boxl"":199,""ope_boxt"":545,""ope_boxw"":181},{""ope_boxh"":27,""ope_boxl"":295,""ope_boxt"":662,""ope_boxw"":181}]","{""labelinfo"":""設置場所：""}",,「設置場所：」へ「茨城県」を入力する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC3\UC3_他組織\bdot20240415_134437.log,null,null,null,null,null
