time,type,user_name,pc_name,win_title,win_urlpath,win_hwnd,win_class,app_path,app_pid,capimg,period,ope_action,ope_value,ope_boxw,ope_boxh,ope_boxt,ope_boxl,html_type,html_tag,html_value,html_id,html_name,html_title,html_class,excel_book,excel_sheet,excel_cellpos,captureChangeFlg,pastOpeAdjust,getlabel,plugin,explanation,snapshot_id,snapshot_label,base_file,target_file,manipId,paramM,paramN,similarity
2024-04-15T16:32:09+0900,window_open,Ryoma Takahashi,DESKTOP-Q316RCS,bdot20240411_171552 - Tablacus Explorer,,66644,TablacusExplorer,D:\te240227\TE64.exe,1964,,,,,,,,,,,,,,,,,,,,,,,,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:09+0900,window_open,Ryoma Takahashi,DESKTOP-Q316RCS,XX社業務システム - Google Chrome,,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,,,,,,,,,,,,,,,,,,,,,,,,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:09+0900,window_open,Ryoma Takahashi,DESKTOP-Q316RCS,Program Manager,C:\Users\Ryoma Takahashi\Desktop,65824,Progman,C:\Windows\explorer.exe,1564,,,,,,,,,,,,,,,,,,,,,,,,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:10+0900,window_open,Ryoma Takahashi,DESKTOP-Q316RCS,タスクの切り替え,,6097154,MultitaskingViewFrame,C:\Windows\explorer.exe,1564,,,,,,,,,,,,,,,,,,,,,,,,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:10+0900,window_active,Ryoma Takahashi,DESKTOP-Q316RCS,タスクの切り替え,,6097154,MultitaskingViewFrame,C:\Windows\explorer.exe,1564,bdot20240415_163209/0415_163210_0.png,,,,,,,,,,,,,,,,,,,,,,,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:11+0900,window_active,Ryoma Takahashi,DESKTOP-Q316RCS,XX社業務システム - Google Chrome,,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_163209/0415_163211_0.png,,,,,,,,,,,,,,,,,,,,,,,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:12+0900,window_close,Ryoma Takahashi,DESKTOP-Q316RCS,タスクの切り替え,,6097154,MultitaskingViewFrame,C:\Windows\explorer.exe,1564,,,,,,,,,,,,,,,,,,,,,,,,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:12+0900,window_active,Ryoma Takahashi,DESKTOP-Q316RCS,XX社業務システム - Google Chrome,,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_163209/0415_163212_0.png,,,,,,,,,,,,,,,,,,,,,,,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:13+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,XX社業務システム - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240415_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/mainpage.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_163209/0415_163213_0.png,,click,商品納入・工事予約管理システム,300,53,215,52,submit,BUTTON,,reserve,,,button1,,,,true,[],"{""labelinfo"":""""}",,「商品納入・工事予約管理システム」を押下する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:16+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - ログイン画面 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240415_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/loginpage_reserve.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_163209/0415_163216_0.png,,value_change,manual,181,27,199,178,text,INPUT,manual,,,,textbox,,,,true,[],"{""labelinfo"":""予約管理システム""}",,「予約管理システム」へ「manual」を入力する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:19+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - ログイン画面 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240415_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/loginpage_reserve.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_163209/0415_163216_0.png,,value_change,<PASSWORD>,181,27,226,178,password,INPUT,<PASSWORD>,,,,textbox,,,,false,"[{""ope_boxh"":27,""ope_boxl"":178,""ope_boxt"":199,""ope_boxw"":181}]","{""labelinfo"":""予約管理システム""}",,「予約管理システム」へ「<PASSWORD>」を入力する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:19+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - ログイン画面 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240415_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/loginpage_reserve.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_163209/0415_163216_0.png,,click,送信,56,37,253,82,submit,BUTTON,,,,,button,,,,false,"[{""ope_boxh"":27,""ope_boxl"":178,""ope_boxt"":199,""ope_boxw"":181},{""ope_boxh"":27,""ope_boxl"":178,""ope_boxt"":226,""ope_boxw"":181}]","{""labelinfo"":""予約管理システム""}",,「送信」を押下する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:20+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240415_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/mainMenuPage.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_163209/0415_163220_0.png,,click,メーカ様向け　　　　　\n商品納入予約,300,75,250,82,submit,BUTTON,,product,,,button,,,,true,[],"{""labelinfo"":""ようこそ　XXXXXさん""}",,「メーカ様向け　　　　　商品納入予約」を押下する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:23+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 納品予約管理 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240415_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/deliverReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_163209/0415_163223_0.png,,value_change,2024-04-10,112.328125,21.328125,293.84375,199,date,INPUT,2024-04-10,,,,,,,,true,[],"{""labelinfo"":""作成日：""}",,「作成日：」へ「2024-04-10」を選択する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:31+0900,window_change,,,予約管理システム - 納品予約管理 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240415_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/deliverReqest.html,197686,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:32+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 納品予約管理 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240415_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/deliverReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_163209/0415_163223_0.png,,value_change,10002,181,27,345,199,text,INPUT,10002,,,,textbox,,,,false,"[{""ope_boxh"":21.328125,""ope_boxl"":199,""ope_boxt"":293.84375,""ope_boxw"":112.328125}]","{""labelinfo"":""案件ID：""}",,「案件ID：」へ「10002」を入力する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:36+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 納品予約管理 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240415_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/deliverReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_163209/0415_163223_0.png,,value_change,ミドルスペック,181,27,462,199,text,INPUT,ミドルスペック,productName,,,textbox,,,,false,"[{""ope_boxh"":21.328125,""ope_boxl"":199,""ope_boxt"":293.84375,""ope_boxw"":112.328125},{""ope_boxh"":27,""ope_boxl"":199,""ope_boxt"":345,""ope_boxw"":181}]","{""labelinfo"":""商品名：""}",,「商品名：」へ「ミドルスペック」を入力する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:37+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 納品予約管理 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240415_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/deliverReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_163209/0415_163237_0.png,,value_change,倉庫B,71,29,489,219.453125,select-one,SELECT,倉庫B,place,,,dropdown,,,,true,[],"{""labelinfo"":""納入場所：""}",,「納入場所：」から「倉庫B」を選択する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:41+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 納品予約管理 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240415_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/deliverReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_163209/0415_163241_0.png,,value_change,2024-04-19,112.328125,21.328125,519.84375,215,date,INPUT,2024-04-19,deliverDate,,,,,,,true,[],"{""labelinfo"":""希望納期：""}",,「希望納期：」へ「2024-04-19」を選択する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:47+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 納品予約管理 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240415_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/deliverReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_163209/0415_163241_0.png,,value_change,MDL--800,181,27,542,231,text,INPUT,MDL--800,productCode,,,textbox,,,,false,"[{""ope_boxh"":21.328125,""ope_boxl"":215,""ope_boxt"":519.84375,""ope_boxw"":112.328125}]","{""labelinfo"":""品目コード：""}",,「品目コード：」へ「MDL--800」を入力する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
2024-04-15T16:32:48+0900,operation,Ryoma Takahashi,DESKTOP-Q316RCS,予約管理システム - 納品予約管理 - Google Chrome,file:///D:/Work/AS%E7%A0%94/Git/Documents_BIST_Tsukuba2024/99_%E3%81%9D%E3%81%AE%E4%BB%96/20240415_%E6%A5%AD%E5%8B%99%E6%94%B9%E5%96%84%E3%83%87%E3%83%A2%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA_%E8%8D%89%E6%A1%88/reserve/deliverReqest.html,197686,Chrome_WidgetWin_1,C:\Program Files\Google\Chrome\Application\chrome.exe,11596,bdot20240415_163209/0415_163241_0.png,,value_change,1,181,27,659,263,text,INPUT,1,orderGuess,,,textbox,,,,false,"[{""ope_boxh"":21.328125,""ope_boxl"":215,""ope_boxt"":519.84375,""ope_boxw"":112.328125},{""ope_boxh"":27,""ope_boxl"":231,""ope_boxt"":542,""ope_boxw"":181}]","{""labelinfo"":""受注見込み件数：""}",,「受注見込み件数：」へ「1」を入力する,null,null,C:\Users\vumic\Downloads\ツール資材_20240903\04_デモ用操作ログ\UC2.5\UC2.5_拠点B\bdot20240415_163209.log,null,null,null,null,null
